"Id","SalePrice"
2849,198457.589180203
2850,283065.446979805
2851,214592.425041633
2852,234497.869505315
2853,239552.285483382
2854,141446.21772953
2855,202796.699462699
2856,204627.829165918
2857,191443.449435871
2858,202246.263645648
2859,121959.905110964
2860,127599.227521383
2861,126816.835089623
2862,191733.86690782
2863,131310.507193088
2864,247073.82259117
2865,139353.456680572
2866,136908.516372723
2867,103207.997942465
2868,96656.0321966464
2869,101394.358169792
2870,120637.620392079
2871,86293.576425908
2872,56432.8008971699
2873,103166.95135373
2874,131612.509833256
2875,112814.930369356
2876,162324.681673337
2877,144054.849651371
2878,173483.056744838
2879,137086.271240943
2880,100624.42514517
2881,149024.477488244
2882,172023.331412632
2883,206252.7483825
2884,193896.393517755
2885,189093.092921714
2886,240649.055764061
2887,87604.0489095276
2888,134025.144302798
2889,56066.2939838456
2890,79135.4287995154
2891,138497.213312851
2892,49283.3372739528
2893,78728.3139297776
2894,61982.2795039773
2895,341041.852694321
2896,294265.195860457
2897,203777.419822739
2898,149156.728072377
2899,206894.576907168
2900,162212.713896834
2901,195141.365662975
2902,186228.42482936
2903,342551.850196304
2904,357853.687827138
2905,84088.3671725782
2906,196978.171558867
2907,112217.719105034
2908,131178.247116349
2909,149559.165039191
2910,83999.9600951724
2911,84003.6807826365
2912,142652.351176545
2913,82402.1480626421
2914,79420.2221461699
2915,85448.3274710219
2916,82566.4980860911
2917,167617.697816539
2918,120319.931716178
2919,222842.181864649
